paper_id,DOI,title,year,team_size,nc_team_size,external_team_size,topics,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
10.1002/tpg2.20238,10.1002/tpg2.20238,Chromosome-scale assembly of the Moringa oleifera Lam. genome uncovers polyploid history and evolution of secondary metabolism pathways through tandem duplication,2022,10,1,9,Agtech; biotic stress; breeding; community; conservation; CRISPR; data science; digital twin; digital twins; disease control; Ecology; food security; food systems; fungi; gene expression; Genetics; genomics; microbes; modeling; nematodes; nutrient cycle; pathology; pest mgmt; plant health; plant improvement; plant signalling; plant-microbe interactions; proteomics; regenerative ag; regulatory science; renewable energy; science communication; soil; sustainable ag; synthetic biology,35,3.5553480614894135,1.0,0.9714285714285714,0.028571428571428567,0.3835770198483077
10.1002/tpg2.20267,10.1002/tpg2.20267,Genomic prediction for the Germplasm Enhancement of Maize project,2022,7,4,3,breeding; genomics; plant improvement,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.2894635562622526
10.1002/tpg2.20353,10.1002/tpg2.20353,Utilization of a publicly available diversity panel in genomic prediction of Fusarium head blight resistance traits in wheat,2023,5,4,1,,0,0.0,0.0,0.0,0.0,0.0
10.1002/tpg2.20532,10.1002/tpg2.20532,Enhancing prediction accuracy of grain yield in wheat lines adapted to the southeastern United States through multivariate and multi-environment genomic prediction models incorporating spectral and thermal information,2024,20,3,17,Agtech; breeding; data analytics; data science; Genetics; genomics; geospatial; machine learning; modeling; pest mgmt; plant improvement,11,2.3978952727983707,1.0,0.9090909090909091,0.09090909090909091,0.3451828436235679
10.1002/wnan.1673,10.1002/wnan.1673,Process hybridization schemes for multiscale engineered tissue biofabrication,2020,3,3,0,Agtech; artificial intelligence; automation; bioremediation; biotic stress; community; conservation; CRISPR; digital twin; digital twins; disease control; Ecology; food systems; fungi; gene expression; Genetics; genomics; imaging; materials engineering; microbes; modeling; pathology; plant improvement; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; resilient ag; resource economics; robotics; science communication; sensing; soil; sustainable ag; synthetic biology,36,3.5835189384561104,1.0000000000000002,0.9722222222222222,0.027777777777777776,0.34588123030154216
10.1007/978-1-0716-1186-9_31,10.1007/978-1-0716-1186-9_31,Development of Peptide Ligands for Targeted Capture of Host Cell Proteins from Cell Culture Production Harvests,2021,5,3,2,Ag economics; Agtech; artificial intelligence; automation; bioremediation; biotic stress; breeding; carbon capture; community; computer vision; conservation; CPS; CRISPR; data analytics; data science; decision support; digital ag; digital twin; digital twins; disease control; Ecology; education; extension; food security; food systems; fungi; gene expression; Genetics; genomics; geospatial; imaging; IoT; labor; machine learning; mass spectronomy; materials engineering; microbes; modeling; nematodes; nutrient cycle; outreach; pathology; pest mgmt; plant health; plant improvement; plant signalling; policy; precision ag; proteomics; regenerative ag; regulatory science; renewable energy; resilient ag; resource economics; risk management; robotics; science communication; sensing; sensors; social sciences; society; soil; supply chain; sustainable ag; synthetic biology; waste management; workforce development,67,4.204692619390965,0.9999999999999998,0.9850746268656716,0.01492537313432836,0.3560844840568518
10.1007/978-1-0716-1534-8_4,10.1007/978-1-0716-1534-8_4,"Spatiotemporal Gene Expression Profiling and Network Inference: A Roadmap for Analysis, Visualization, and Key Gene Identification",2021,5,4,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-0716-1534-8_7,10.1007/978-1-0716-1534-8_7,Multiscale Modeling of Cross-Regulatory Transcript and Protein Influences,2021,2,2,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-0716-1677-2_19,10.1007/978-1-0716-1677-2_19,Evaluating the Effects of the Circadian Clock and Time of Day on Plant Gravitropic Responses,2021,5,2,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-0716-2205-6_18,10.1007/978-1-0716-2205-6_18,Genomic Prediction of Complex Traits in Perennial Plants: A Case for Forest Trees,2022,1,1,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-0716-4298-6,10.1007/978-1-0716-4298-6,Tissue Proteomics,2024,1,1,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-4939-7003-2_16,10.1007/978-1-4939-7003-2_16,"Measuring Protein Movement, Oligomerization State, and Protein–Protein Interaction in Arabidopsis Roots Using Scanning Fluorescence Correlation Spectroscopy (Scanning FCS)",2017,2,1,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-4939-7125-1_21,10.1007/978-1-4939-7125-1_21,Inferring Gene Regulatory Networks in the Arabidopsis Root Using a Dynamic Bayesian Network Approach,2017,2,1,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-4939-8618-7_6,10.1007/978-1-4939-8618-7_6,Identifying Differentially Expressed Genes Using Fluorescence-Activated Cell Sorting (FACS) and RNA Sequencing from Low Input Samples,2018,3,1,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-4939-8724-5_5,10.1007/978-1-4939-8724-5_5,"Characterizing Small RNAs in Filamentous Fungi Using the Rice Blast Fungus, Magnaporthe oryzae, as an Example",2018,4,2,2,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-1-4939-8724-5_7,10.1007/978-1-4939-8724-5_7,Sequential Phosphopeptide Enrichment for Phosphoproteome Analysis of Filamentous Fungi: A Test Case Using Magnaporthe oryzae,2018,3,3,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-3-030-27264-7_1,10.1007/978-3-030-27264-7_1,"Synthetic Biology: Perspectives on Risk Analysis, Governance, Communication, and ELSI",2019,5,1,4,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-3-030-27264-7_15,10.1007/978-3-030-27264-7_15,The Role of Expert Disciplinary Cultures in Assessing Risks and Benefits of Synthetic Biology,2019,3,2,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-3-030-73734-4_2,10.1007/978-3-030-73734-4_2,Field Robotic Systems for High-Throughput Plant Phenotyping: A Review and a Case Study,2021,4,1,3,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-3-031-73679-7_3,10.1007/978-3-031-73679-7_3,"ML for Digital Twin Over Wireless Networks: Creation, Deployment, and Applications",2024,2,1,1,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-3-319-41351-8_9,10.1007/978-3-319-41351-8_9,Dynamic Polarization Microscopy for In-Situ Measurements of Collagen Fiber Realignment During Impact,2016,4,4,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
10.1007/978-3-319-45738-3_11,10.1007/978-3-319-45738-3_11,pFUTURES: A Parallel Framework for Cellular Automaton Based Urban Growth Models,2016,4,4,0,Agtech; automation; breeding; community; conservation; CPS; CRISPR; digital ag; Ecology; extension; fungi; Genetics; genomics; imaging; microbes; modeling; pathology; policy; precision ag; proteomics; regenerative ag; science communication; sensing; sensors; society; soil; sustainable ag,27,3.295836866004329,1.0,0.962962962962963,0.037037037037037035,0.014228280393871421
